sep=,
Instrument Serial Num,Reading #,Date,Time,Method Name,User Factor Name,Test Label,Collimation Status,Latitude,Longitude, Units,P Compound,P Compound Level,P Compound Error,P Concentration,P Error1s,S Compound,S Compound Level,S Compound Error,S Concentration,S Error1s,K Compound,K Compound Level,K Compound Error,K Concentration,K Error1s,Ca Compound,Ca Compound Level,Ca Compound Error,Ca Concentration,Ca Error1s,Ti Compound,Ti Compound Level,Ti Compound Error,Ti Concentration,Ti Error1s,V Compound,V Compound Level,V Compound Error,V Concentration,V Error1s,Cr Compound,Cr Compound Level,Cr Compound Error,Cr Concentration,Cr Error1s,Mn Compound,Mn Compound Level,Mn Compound Error,Mn Concentration,Mn Error1s,Fe Compound,Fe Compound Level,Fe Compound Error,Fe Concentration,Fe Error1s,Co Compound,Co Compound Level,Co Compound Error,Co Concentration,Co Error1s,Ni Compound,Ni Compound Level,Ni Compound Error,Ni Concentration,Ni Error1s,Cu Compound,Cu Compound Level,Cu Compound Error,Cu Concentration,Cu Error1s,Zn Compound,Zn Compound Level,Zn Compound Error,Zn Concentration,Zn Error1s,As Compound,As Compound Level,As Compound Error,As Concentration,As Error1s,Se Compound,Se Compound Level,Se Compound Error,Se Concentration,Se Error1s,Rb Compound,Rb Compound Level,Rb Compound Error,Rb Concentration,Rb Error1s,Sr Compound,Sr Compound Level,Sr Compound Error,Sr Concentration,Sr Error1s,Y Compound,Y Compound Level,Y Compound Error,Y Concentration,Y Error1s,Zr Compound,Zr Compound Level,Zr Compound Error,Zr Concentration,Zr Error1s,Nb Compound,Nb Compound Level,Nb Compound Error,Nb Concentration,Nb Error1s,Mo Compound,Mo Compound Level,Mo Compound Error,Mo Concentration,Mo Error1s,Ag Compound,Ag Compound Level,Ag Compound Error,Ag Concentration,Ag Error1s,Cd Compound,Cd Compound Level,Cd Compound Error,Cd Concentration,Cd Error1s,Sn Compound,Sn Compound Level,Sn Compound Error,Sn Concentration,Sn Error1s,Sb Compound,Sb Compound Level,Sb Compound Error,Sb Concentration,Sb Error1s,Ba Compound,Ba Compound Level,Ba Compound Error,Ba Concentration,Ba Error1s,La Compound,La Compound Level,La Compound Error,La Concentration,La Error1s,Ce Compound,Ce Compound Level,Ce Compound Error,Ce Concentration,Ce Error1s,Pr Compound,Pr Compound Level,Pr Compound Error,Pr Concentration,Pr Error1s,Nd Compound,Nd Compound Level,Nd Compound Error,Nd Concentration,Nd Error1s,Ta Compound,Ta Compound Level,Ta Compound Error,Ta Concentration,Ta Error1s,W Compound,W Compound Level,W Compound Error,W Concentration,W Error1s,Hg Compound,Hg Compound Level,Hg Compound Error,Hg Concentration,Hg Error1s,Pb Compound,Pb Compound Level,Pb Compound Error,Pb Concentration,Pb Error1s,Bi Compound,Bi Compound Level,Bi Compound Error,Bi Concentration,Bi Error1s,Th Compound,Th Compound Level,Th Compound Error,Th Concentration,Th Error1s,U Compound,U Compound Level,U Compound Error,U Concentration,U Error1s,,Real Time 1,Real Time 2,Real Time 3,
803819,16,2019-08-22,10:37:13,Soil,,16,No,,,PPM,,,,1176,170,,,,959,36,,,,22903,78,,,,3094,20,,,,39,1,,,,4,0,,,,13,1,,,,62,1,,,,178,5,,,,-14,2,,,,-7,1,,,,-2,1,,,,3,1,,,,-1,0,,,,-3,0,,,,14,0,,,,45,3,,,,-1,2,,,,1,2,,,,2,1,,,,9,3,,,,0,2,,,,-4,3,,,,-27,6,,,,-13,6,,,,80,15,,,,-35,30,,,,10,61,,,,-255,77,,,,-238,165,,,,27,15,,,,-10,1,,,,-3,1,,,,1,1,,,,-40,2,,,,-4,3,,,,-8,3,15.0,30,30,30,
803819,17,2019-08-22,10:39:26,Soil,,17,No,,,PPM,,,,597,172,,,,873,38,,,,34095,112,,,,2549,21,,,,43,1,,,,7,0,,,,16,1,,,,58,1,,,,176,5,,,,-12,2,,,,-4,1,,,,0,1,,,,-0,1,,,,-2,0,,,,-2,0,,,,15,0,,,,29,3,,,,-3,2,,,,5,2,,,,-2,1,,,,-3,3,,,,-1,3,,,,-5,3,,,,-27,6,,,,-6,6,,,,123,16,,,,-41,32,,,,-30,65,,,,-117,82,,,,21,178,,,,25,16,,,,-8,1,,,,-5,1,,,,2,1,,,,-41,2,,,,-6,4,,,,5,4,16.0,30,30,30,
803819,18,2019-08-22,10:41:17,Soil,,18,No,,,PPM,,,,707,160,,,,487,30,,,,24256,82,,,,2681,19,,,,42,1,,,,7,0,,,,15,1,,,,88,1,,,,185,5,,,,-17,2,,,,-2,1,,,,-4,1,,,,-1,1,,,,-2,0,,,,-3,0,,,,8,0,,,,32,3,,,,0,2,,,,4,2,,,,0,1,,,,3,3,,,,-1,3,,,,-0,3,,,,-40,6,,,,-1,6,,,,104,15,,,,-10,31,,,,-62,61,,,,-112,80,,,,0,169,,,,30,16,,,,-8,1,,,,-3,1,,,,2,1,,,,-42,2,,,,-3,4,,,,2,4,17.0,30,30,30,
803819,19,2019-08-22,10:43:12,Soil,,19,No,,,PPM,,,,599,156,,,,699,33,,,,24275,81,,,,2838,19,,,,47,1,,,,7,0,,,,10,1,,,,65,1,,,,110,4,,,,-12,2,,,,-7,1,,,,-2,1,,,,-1,1,,,,-2,0,,,,-2,0,,,,12,0,,,,50,4,,,,-2,2,,,,4,2,,,,1,1,,,,2,3,,,,-3,2,,,,-5,3,,,,-20,6,,,,-1,6,,,,117,15,,,,-24,30,,,,-91,61,,,,-57,77,,,,33,166,,,,25,15,,,,-10,1,,,,-4,1,,,,2,1,,,,-38,2,,,,1,4,,,,3,4,18.0,30,30,30,
803819,20,2019-08-22,10:45:10,Soil,,20,No,,,PPM,,,,615,175,,,,845,37,,,,16761,66,,,,4144,23,,,,45,1,,,,6,0,,,,19,1,,,,96,1,,,,234,6,,,,-16,2,,,,-6,1,,,,-2,1,,,,-0,1,,,,-3,0,,,,-3,0,,,,16,0,,,,56,4,,,,1,2,,,,3,2,,,,0,1,,,,6,3,,,,-2,3,,,,-7,3,,,,-25,6,,,,-4,6,,,,113,16,,,,-19,32,,,,15,66,,,,-201,83,,,,81,178,,,,9,16,,,,-8,1,,,,-4,1,,,,4,1,,,,-42,2,,,,5,5,,,,-2,4,19.0,30,30,30,
803819,21,2019-08-22,10:47:02,Soil,,21,No,,,PPM,,,,411,158,,,,853,36,,,,23920,82,,,,2946,20,,,,48,1,,,,7,0,,,,12,1,,,,251,2,,,,229,6,,,,-17,2,,,,-6,1,,,,-0,1,,,,3,1,,,,-2,0,,,,-3,0,,,,17,0,,,,47,4,,,,-1,2,,,,3,2,,,,-0,1,,,,0,3,,,,-2,3,,,,-2,3,,,,-30,6,,,,-5,6,,,,154,16,,,,-52,32,,,,5,65,,,,-180,83,,,,9,177,,,,22,16,,,,-9,1,,,,-5,1,,,,3,1,,,,-42,2,,,,-3,4,,,,6,5,20.0,30,30,30,
803819,22,2019-08-22,10:48:56,Soil,,22,No,,,PPM,,,,442,187,,,,1112,42,,,,24949,89,,,,5065,27,,,,46,1,,,,7,0,,,,18,1,,,,48,1,,,,192,5,,,,-12,2,,,,-6,1,,,,-0,1,,,,1,1,,,,-2,0,,,,-2,0,,,,11,0,,,,58,4,,,,-1,2,,,,5,2,,,,4,2,,,,-2,4,,,,4,3,,,,-1,4,,,,-18,7,,,,-11,7,,,,167,17,,,,34,35,,,,-1,70,,,,-151,90,,,,42,193,,,,40,19,,,,-9,1,,,,-3,1,,,,2,1,,,,-44,2,,,,1,5,,,,2,5,21.0,30,30,30,
803819,23,2019-08-22,10:50:46,Soil,,23,No,,,PPM,,,,611,173,,,,569,34,,,,25365,90,,,,3016,21,,,,42,1,,,,6,0,,,,24,1,,,,146,2,,,,225,6,,,,-13,2,,,,-4,1,,,,0,1,,,,1,1,,,,-3,0,,,,-3,0,,,,10,0,,,,29,3,,,,-2,2,,,,3,2,,,,-1,1,,,,2,4,,,,-3,3,,,,-1,3,,,,-31,6,,,,-6,7,,,,123,17,,,,-20,34,,,,-41,68,,,,-125,87,,,,-212,186,,,,6,17,,,,-8,1,,,,-4,1,,,,3,1,,,,-44,2,,,,2,5,,,,3,5,22.0,30,30,30,
803819,24,2019-08-22,10:52:37,Soil,,24,No,,,PPM,,,,430,162,,,,632,34,,,,27793,94,,,,2710,20,,,,23,1,,,,4,0,,,,13,1,,,,61,1,,,,90,4,,,,-14,2,,,,-5,1,,,,-2,1,,,,-1,1,,,,-2,0,,,,-2,0,,,,14,0,,,,26,3,,,,5,2,,,,0,2,,,,1,1,,,,2,3,,,,-1,3,,,,5,3,,,,-36,6,,,,7,6,,,,136,16,,,,-20,32,,,,-38,64,,,,-179,83,,,,-156,176,,,,-11,15,,,,-7,1,,,,-3,1,,,,3,1,,,,-42,2,,,,-2,4,,,,5,5,23.0,30,30,30,
803819,25,2019-08-22,10:54:30,Soil,,25,No,,,PPM,,,,495,150,,,,859,36,,,,25699,87,,,,1642,16,,,,22,1,,,,4,0,,,,10,1,,,,48,1,,,,78,4,,,,-11,2,,,,-4,1,,,,-2,1,,,,2,1,,,,-1,0,,,,-3,0,,,,10,0,,,,32,3,,,,1,2,,,,4,2,,,,-0,1,,,,-2,3,,,,-2,3,,,,2,3,,,,-36,6,,,,-1,6,,,,120,15,,,,25,31,,,,7,63,,,,-312,80,,,,-18,173,,,,9,15,,,,-9,1,,,,-4,1,,,,1,1,,,,-38,2,,,,-6,4,,,,13,5,24.0,30,30,30,
803819,26,2019-08-22,10:56:23,Soil,,26,No,,,PPM,,,,-32,141,,,,750,33,,,,24154,81,,,,2594,18,,,,48,1,,,,7,0,,,,13,1,,,,95,1,,,,163,5,,,,-14,2,,,,-5,1,,,,1,1,,,,2,1,,,,-2,0,,,,-2,0,,,,12,0,,,,48,4,,,,4,2,,,,-0,2,,,,-0,1,,,,-4,3,,,,-0,3,,,,-1,3,,,,-22,6,,,,5,6,,,,117,15,,,,-65,31,,,,-57,62,,,,-277,78,,,,41,170,,,,34,16,,,,-7,1,,,,-4,1,,,,2,1,,,,-36,2,,,,-4,4,,,,5,4,25.0,30,30,30,
803819,27,2019-08-22,10:58:25,Soil,,27,No,,,PPM,,,,897,175,,,,942,38,,,,27581,92,,,,3306,21,,,,52,1,,,,8,0,,,,14,1,,,,51,1,,,,165,5,,,,-11,2,,,,-6,1,,,,-2,1,,,,1,1,,,,-2,0,,,,-3,0,,,,18,0,,,,46,4,,,,2,2,,,,3,2,,,,2,1,,,,4,3,,,,-1,3,,,,-2,3,,,,-11,6,,,,8,6,,,,161,16,,,,35,31,,,,5,63,,,,-56,82,,,,-435,175,,,,-9,14,,,,-8,1,,,,-3,1,,,,2,1,,,,-40,2,,,,-4,4,,,,6,5,26.0,30,30,30,
803819,28,2019-08-22,11:00:20,Soil,,28,No,,,PPM,,,,785,174,,,,690,34,,,,28604,93,,,,3841,22,,,,42,1,,,,6,0,,,,13,1,,,,89,1,,,,163,5,,,,-11,2,,,,-6,1,,,,-1,1,,,,1,1,,,,-3,0,,,,-2,0,,,,11,0,,,,48,4,,,,-1,2,,,,2,2,,,,1,1,,,,-4,3,,,,3,3,,,,3,3,,,,-20,6,,,,5,6,,,,123,15,,,,10,32,,,,15,63,,,,-184,80,,,,203,174,,,,6,15,,,,-8,1,,,,-4,1,,,,3,1,,,,-37,2,,,,1,4,,,,0,4,27.0,30,30,30,
803819,29,2019-08-22,11:02:12,Soil,,29,No,,,PPM,,,,314,171,,,,1361,44,,,,27712,96,,,,3360,22,,,,66,2,,,,8,0,,,,20,1,,,,212,2,,,,339,7,,,,-12,2,,,,-6,1,,,,-0,1,,,,3,1,,,,-2,0,,,,-3,0,,,,16,0,,,,55,4,,,,-2,2,,,,4,2,,,,0,1,,,,9,4,,,,0,3,,,,-7,3,,,,-17,6,,,,-3,6,,,,144,17,,,,-40,33,,,,-60,67,,,,-143,86,,,,-39,186,,,,14,17,,,,-7,1,,,,-3,1,,,,3,1,,,,-43,2,,,,-6,4,,,,2,5,28.0,30,30,30,
803819,30,2019-08-22,11:04:05,Soil,,30,No,,,PPM,,,,574,162,,,,738,34,,,,21824,75,,,,3628,21,,,,57,1,,,,8,0,,,,11,1,,,,95,1,,,,190,5,,,,-15,2,,,,-11,1,,,,-1,1,,,,-0,1,,,,-2,0,,,,-2,0,,,,10,0,,,,56,4,,,,-2,2,,,,1,2,,,,0,1,,,,-0,3,,,,-3,3,,,,0,3,,,,-30,6,,,,4,6,,,,161,15,,,,16,31,,,,1,63,,,,-364,80,,,,-223,173,,,,18,15,,,,-10,1,,,,-4,1,,,,2,1,,,,-37,2,,,,-3,4,,,,2,4,29.0,30,30,30,
803819,31,2019-08-22,11:05:58,Soil,,31,No,,,PPM,,,,2151,480,,,,1284,75,,,,26365,124,,,,24081,102,,,,3007,17,,,,86,2,,,,63,2,,,,673,5,,,,28132,105,,,,-32,18,,,,31,2,,,,132,3,,,,421,4,,,,116,5,,,,2,1,,,,122,1,,,,239,5,,,,26,3,,,,275,5,,,,18,1,,,,3,2,,,,5,2,,,,53,2,,,,7,4,,,,32,4,,,,530,13,,,,-1,24,,,,90,49,,,,-398,64,,,,-320,141,,,,20,12,,,,12,3,,,,10,2,,,,1420,7,,,,-6,2,,,,10,3,,,,6,3,30.0,30,30,30,
803819,32,2019-08-22,11:07:49,Soil,,32,No,,,PPM,,,,535,162,,,,953,37,,,,24767,84,,,,3123,20,,,,48,1,,,,6,0,,,,16,1,,,,147,2,,,,205,5,,,,-15,2,,,,-5,1,,,,-2,1,,,,1,1,,,,-2,0,,,,-2,0,,,,16,0,,,,61,4,,,,-2,2,,,,1,2,,,,1,1,,,,0,3,,,,-2,3,,,,-3,3,,,,-18,6,,,,-1,6,,,,99,15,,,,-54,31,,,,-54,63,,,,-223,80,,,,95,172,,,,15,15,,,,-8,1,,,,-3,1,,,,2,1,,,,-42,2,,,,1,4,,,,-5,4,31.0,30,30,30,
803819,33,2019-08-22,11:09:41,Soil,,33,No,,,PPM,,,,771,160,,,,656,32,,,,25294,83,,,,2888,19,,,,47,1,,,,6,0,,,,13,1,,,,235,2,,,,254,5,,,,-17,2,,,,-3,1,,,,-3,1,,,,2,1,,,,-3,0,,,,-2,0,,,,16,0,,,,59,4,,,,0,2,,,,2,2,,,,-2,1,,,,-3,3,,,,-0,2,,,,0,3,,,,-12,6,,,,0,6,,,,108,15,,,,-34,30,,,,27,61,,,,-82,78,,,,-105,167,,,,-4,14,,,,-10,1,,,,-5,1,,,,3,1,,,,-39,2,,,,-2,4,,,,5,4,32.0,30,30,30,
803819,34,2019-08-22,11:11:33,Soil,,34,No,,,PPM,,,,440,156,,,,1300,40,,,,22590,77,,,,3014,19,,,,59,1,,,,8,0,,,,13,1,,,,124,1,,,,253,5,,,,-14,2,,,,-5,1,,,,-2,1,,,,5,1,,,,-2,0,,,,-3,0,,,,19,0,,,,71,4,,,,-2,2,,,,4,2,,,,2,1,,,,0,3,,,,-1,2,,,,7,3,,,,-15,6,,,,-10,6,,,,120,15,,,,12,31,,,,50,63,,,,24,80,,,,-111,173,,,,8,15,,,,-7,1,,,,-4,1,,,,2,1,,,,-40,2,,,,6,4,,,,-4,4,33.0,30,30,30,
